id,label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
SP027,1,0.15632032019027806,-0.014323479892432642,-0.021227564957195796,0.031537065906536765,0.08436703229193354,0.059955105298174875,-0.057633584830095855,0.015732715668657315,-0.11469408460371652,0.05652355927036628,0.2503818041666062,-0.12671242483846348,0.11677343523985,-0.015335626244036931,0.068425341739768,0.03406418017829514,-0.013518970693077465,-0.10648831365373206,0.01805731796098797,-0.03765241852798613
SP028,1,0.1430309284801558,0.0316907842891586,-0.005493526486788181,0.0625473013850216,0.5269368925226006,0.5717808522198661,-0.10949532289218092,-0.07010650688215707,0.08868846412049228,-0.12800745673834274,-0.06630114851993268,0.003080385932244312,0.03772667638893249,0.0042270143165888735,0.015061507423272629,-0.003954860617692159,-0.008004117256290784,0.005084333992442428,0.011111983252194858,0.002051720541546892
SP029,1,0.33451855333542213,-0.005511885567862732,0.013593432546115359,-0.017039302755726446,0.0869871235374065,0.08067256069521236,0.00874031347213633,0.010824777269237026,-0.09681184895635116,0.5981769835038007,0.4081502486096752,-0.17179376305597352,0.1350905560756748,0.10083501353726451,0.091212898963646,-0.05675106438081708,-0.02164710506876811,0.14337657465116307,-0.0032888238112855923,0.04732532697990837
SP030,1,0.5356202522911214,-0.006696667722150242,0.017156474058012152,-0.01974514588542106,-0.09928932277584725,-0.07690878554546782,0.015788556188826016,-0.017114553496205703,0.061850718228523546,-0.2030278342905071,-0.09833484699997887,-0.044719362212195905,0.062428842756842434,0.023646591577017644,-0.015303832169153443,-0.020329405879972822,-0.01311497635441352,0.10909757722430483,-0.03777195741160685,0.05002264108851138
SP031,1,0.11757627018997549,0.03442752085230811,-0.00592430813578544,0.051049170059927554,0.4914263958454277,0.5324498183628642,-0.10173230374784605,-0.0649362355118633,0.07167883011788001,-0.0679262704787357,-0.021793802564730673,-0.0033564388228801046,0.034449603918397756,0.019372960320275193,0.016308100633747304,-0.008986590175459594,-0.010151173500708897,0.013389179449689223,0.0030578923566519085,0.010367072376081633
SP032,1,0.15156443595164676,-0.0014039566793777563,-0.01152521275444483,0.007015525270767909,0.05426061673501694,0.030688766321908898,-0.027936631126915603,0.03272283766705066,-0.08096074663433402,-0.06324868664384292,0.061788727553822566,-0.05381080256066342,-0.01663351998081069,-0.042303139684868415,-0.014466996825873534,0.012228866195309093,0.10062326051187526,-0.14793602861393157,0.010396855147542041,-0.003913145701656723
SP033,1,0.37075719908312843,-0.004567197434410905,0.01680477095665959,-0.01807066673729007,0.07086786950919702,0.06923085802596292,0.018084469454092263,0.010659134304104104,-0.08317740069974296,0.561727290955341,0.3790223475185878,-0.17486832583150994,0.14289005408203914,0.10993200516003218,0.08421573966923918,-0.06543428021286074,-0.02410693764808417,0.18171750652082383,-0.013509194547957253,0.06273373724620446
SP034,1,0.4111871710645714,-0.005587378119849756,0.0230355542734667,-0.02250583497933616,0.0814296689578805,0.0852028774300565,0.015685195092226115,0.0037692914387124736,-0.05758478026470585,0.5514181662484604,0.3191144909500355,-0.1284283726758814,0.10322156600406565,0.10122793659360478,0.07276110142411865,-0.057311524860532655,-0.020586793544353256,0.1495853417607958,-0.014534371145241826,0.05632172675952809
SP035,1,0.10616014877883442,0.03955384569482513,-0.010118574062714427,0.06889008021333975,0.5741556010212019,0.623567014462756,-0.1209791923591762,-0.07171870624404243,0.09247767654624191,-0.09511591650755943,-0.046605311468440144,-0.0010402278842346327,0.031626676715366404,0.012229609865298877,0.02378841007151941,-0.012783912867064044,-0.013872561777234425,0.00356906611395082,0.012046515535301073,0.0013917691466574416
SP036,1,0.6010351318886136,-0.012607340841879866,0.036159892488231524,-0.0382235206839264,-0.0007977896817411396,0.032427857577052834,0.05186262523415389,-0.022012102747972946,0.07090727144232667,0.276371473964182,-0.05212876224419624,0.1007486953991674,-0.06828722462284056,0.009954222413510273,-0.0167301350725354,-0.01902358808509804,-0.02681737021642848,0.04118615965886952,-0.03171395116564011,0.043547084849946495
SP037,1,0.6009166969961162,-0.01921657825991787,0.03449250847962936,-0.037170571976509394,-0.043260514128076015,-0.025239858780956748,0.04244605774705756,-0.013486287372108278,0.05187490192996127,0.1550093287841962,-0.07964384438925058,0.08074163015871662,-0.054367242727270164,-0.008306212694373427,-0.031515749586732034,-0.007746723473344308,-0.025083059523185677,0.020061315828687788,-0.028646940732241395,0.018072805463744217
SP038,1,0.5199954435500465,-0.011552875495631106,0.021719597675813312,-0.03464518480993272,-0.07758321131497972,-0.04812087954790964,0.028175960925287444,-0.024827411144674065,0.083361163280467,0.07407054753969061,-0.1819074317977265,0.14892159954634573,-0.1447718395612169,0.004237626769461528,-0.04627231859650934,0.014375504396844875,-0.005696929929957633,-0.006645620300927954,-0.024439364191909348,0.011017767483057665
SP039,1,0.44838818213521786,-0.026427867320964363,0.014418530380146864,-0.026371422939677744,-0.07065293491957894,-0.056340606731982774,0.015827383206264284,-0.01451812161567914,0.08182052837811044,0.08742336588663234,-0.17735301390802033,0.13127072362316095,-0.14134529785982305,0.004764176690804316,-0.06406974321313717,0.016578506665823695,-0.00690477056442784,0.017299593071047302,-0.04611975043318742,0.033491740845789514
SP040,1,0.5215626271830299,-0.008094716950855967,0.03480093698796655,-0.009052364644337814,0.23614883971409648,0.2720794553985242,-0.034629544070428946,-0.04546898797219617,0.0849836033737358,0.03684593480169697,-0.12221253672245573,0.11615714939927146,-0.07460937884204932,-0.03553101540892416,-0.019112981078271578,-0.0019034107520903244,-0.0076280919222158385,-0.026550159179245605,0.03573489378520192,-0.022339291289860987
SP041,1,0.5206262517857199,-0.015295724119375244,0.02546766909232591,-0.02265614089248134,-0.058138742440554975,-0.05035604311226462,0.03693435759526331,-0.004353806538508059,0.03517366269161191,0.043562339627406896,-0.0594067168764603,0.03425476688099096,-0.02366978825016141,0.01045144487767253,-0.017416192680667335,-0.01127721340049667,0.009873694251913088,0.020646649777419614,-0.018678535359978567,0.015245759773793985
SP042,1,0.5513351867378923,-0.013881334317194663,0.026833007115279896,-0.03243296632088171,-0.007454241323944052,0.01757403914796403,0.008802762311419236,-0.014017296342835004,0.053777429257363854,0.12292112905685963,-0.11773115437281029,0.15579193323168308,-0.12913847925127558,-0.035869043301065794,-0.023000399817861502,0.01978033078219458,0.01173507922328779,-0.09952092063391156,0.03690138270672979,-0.008810598385834827
SP043,1,0.04084689555372871,-0.028179372982123856,-0.02522921340668345,0.022555742342531184,0.03479976974273035,0.02708216255956883,-0.03985704746718629,0.02293093373732656,-0.06923568161828052,-0.033424392359122236,0.06640971272472325,-0.039349965249517546,-0.018880797642670227,0.00469877674243497,-0.06482745374319933,0.033645897126083166,0.08658009723165624,-0.14003182923037358,-0.043009933898063735,-0.03856821107111045
SP044,1,0.10378443917838334,0.026271022733822615,-0.011157070662914353,0.062451993764247274,0.5086382663382271,0.5458167820318172,-0.10040922344586536,-0.07183051749548348,0.08800858415164572,-0.1371392126489405,-0.07737646659991736,0.016209429286277752,0.009273152913061078,-0.0004055013631731788,0.004242647236179335,0.008684148063271502,0.0014804510358616047,-0.012343931910779975,-0.0031893425794637747,-0.0013359756485197688
SP045,1,0.7168102678871986,-0.021785913778437208,0.04664736532015174,-0.05659177589088446,-0.043117645259009414,-0.008242125291087391,0.05155233911494293,-0.026154061527726254,0.08725577276499638,0.23430474856546024,-0.12604007580173626,0.14789212126677326,-0.12437315662176832,-0.012927848133404723,-0.026986451615870686,0.003004885283536247,-0.010263825279173302,0.0015671501661176754,-0.023417591507743536,0.00806452297836189
SP046,1,0.5756568132069261,-0.009846505618554402,0.035458727373289686,-0.04803041909357379,-0.035107471334580635,-0.0039259918861858905,0.04721304466710031,-0.027300229342663105,0.0912765637941053,0.17847576649029778,-0.1646060569148913,0.14643842182768063,-0.1399522243584989,-0.0051807158758389775,-0.04720753716586871,0.00306916555945464,-0.0035017198284462655,0.030033625247153348,-0.049428103608536535,0.03474794344803237
SP047,1,0.7100322950655283,-0.031441005006496776,0.03757350986421169,-0.05030860745368329,-0.08042573947119766,-0.053887308420158916,0.04325820524026725,-0.0076113288494807,0.03654549426843925,0.08397918887380051,-0.034999033655237044,0.020698016461553,0.012630093209894345,-0.008796049790111744,0.004019688012130392,-0.014567582486929074,-0.024361341206643197,0.04618383240935852,-0.009947888485757376,0.012113285068891724
SP048,1,0.6236740821873389,-0.02540551269286174,0.03327342763064189,-0.05381946508118408,-0.07805538966831689,-0.048622339519327804,0.03707989828042299,-0.023661870029991483,0.08083169647237626,0.05515948697567434,-0.16943882322565468,0.14781541123144643,-0.1368065582866018,-0.017703206562487944,-0.023249541801389134,0.01570861250723036,0.0006715134297070026,-0.02543932864552155,-0.007080375213172405,-0.03090094905790302
SP049,1,0.5609333733691915,-0.016969150658249606,0.025595862035055837,-0.02946733728195346,-0.030621047461624418,-0.0026904247437327783,-0.00684999640360748,-0.01244162702476136,0.0390087267363419,0.07462793933228498,-0.0512242707663432,0.10470708457433597,-0.06070485845068149,-0.0454920465952251,-0.002124683116658219,0.0024037963477497354,-0.01406486393090088,-0.07180739135064977,0.04925652371572398,-0.004796103324698621
SP050,1,0.3793822573283382,-0.006032866888590157,0.008645024172560745,0.005470684930629778,-0.0007535926907779821,-0.00809003149221631,-0.0469550253329923,0.0011307888831145643,-0.0574041571571507,-0.010927602960657796,0.1699785519829711,-0.0259661243300617,0.0782974406139544,-0.06419331973594627,0.040975163350301956,0.017792810919101475,-0.0074991148403155995,-0.1937782395954283,0.11362236677921003,-0.06337015562906854
SP051,1,0.4146973440424281,-0.015603248502288105,-0.0003227106145487456,-0.0023098384546849653,-0.04051343857140308,-0.03990708726964362,-0.015654285368699367,-0.0019520093407933742,-0.014170606810304725,-0.2768377177797462,0.020839888896419512,-0.09212913884063192,0.11522958473384559,0.007606019040019371,0.0416451290118198,-0.013596280933930475,0.01544142953203698,-0.013064981772363914,0.03594401619253599,0.015185003754086669
SP052,1,0.3922550035602819,-0.016993201706264907,0.021296563390106944,-0.021690766051590208,-0.06308743639202384,-0.07282438632623293,0.02842109628149933,-0.011137559355312264,0.040782880634283473,0.015141476279205377,-0.11126278171883201,0.10864992823188437,-0.10335034180784695,-0.009991587756976504,-0.02248191296526229,0.0183229564016297,0.01927984843741327,-0.03161320942443241,0.004136892702156104,-0.022244854867579513
SP053,1,0.5110293909408579,-0.013042198156588119,0.014706984663048903,-0.030717104161446396,-0.12268839955893421,-0.10899191185703253,0.008136984197671568,0.0014934979333321157,0.02309349476900367,-0.19359841070453826,-0.08310229313938124,-0.039877648794178,0.03477639669983003,-0.010931589049449603,-0.006072174997576783,-0.0022245656556340587,-0.019139086840470405,0.0499053284061412,-0.022132649121884743,0.006293088317444234
SP054,1,0.16108669928499986,-0.027211544675197902,-0.01352169485688457,0.009148406777948453,-0.029759580455278517,-0.04663893212390346,-0.03575935832913702,0.012374580092215688,-0.0680414164299855,-0.05937508092221551,0.16339216979171184,-0.11795137309102348,0.07879440747396906,0.03770915013916463,0.057774988585497906,-0.021687764494491224,0.030297655621971696,-0.06898601214671661,0.014225301827181102,-0.01718983756978938
SP055,1,0.6041564173117714,-0.022815283571760322,0.028325914844837333,-0.04528114134038433,-0.10320205494853338,-0.07809326331631719,0.022528921572075127,-0.013773934304064284,0.04593487935884786,-0.02302196002201019,-0.08995027928245619,0.07514750705153078,-0.05387073552181376,-0.029245369805723096,-0.014072066087930261,0.017732413675247003,0.006203444933152513,-0.013444139241673517,0.00217156624524793,-0.03594425852541942
SP056,1,0.13161362406179483,0.03499884393966208,-0.01333440247877445,0.06672630919661197,0.4843787476351104,0.5218365710369465,-0.11414107381088719,-0.0666430821572663,0.07254251958002689,-0.2321333058474416,-0.044968328304768976,-0.014649453252607664,0.05492305341997767,-0.005653214350283704,0.02087255580251142,0.012339167497667435,-0.0007244913844132187,-0.030293833435454446,0.026606160103604937,0.005430806009276517
SP057,1,0.12151139119516431,0.0014758092118323123,-0.023748875384505944,0.017829129998769216,-0.03780909766649949,-0.0690190341747961,-0.0038279798411110498,0.03601403675614803,-0.08301721323048528,-0.15876042631825626,0.09475179450329893,-0.09916110230686037,0.03993514511616837,0.0008044810948244926,0.031366485734495755,0.004883260879903453,0.0628909288641057,-0.06175558432986153,0.052224852120182685,-0.0921361465506858
SP058,1,0.38007032631640164,-0.0031084899455030173,0.007693552068768702,-0.021286181131797623,0.06004804048867246,0.0748113554622943,-0.004283260384579315,-0.009812993567295227,0.011979002984267002,0.007886376361623352,-0.04650643004741883,0.07589753108142834,-0.0834476845901889,-0.03246241679177115,-0.027676407327209517,0.02833756185148726,0.0710065046858937,-0.15784914402563785,-0.007718453454413757,-0.018749297312695964
SP059,1,0.17285205218733538,-0.02524701688651295,-0.02732025442875311,0.008740363803996171,-0.008459539959857801,-0.03880976497531201,-0.028378399706700044,0.025394979323812506,-0.09034834034508556,-0.07379488815085035,0.17749901159169093,-0.1342866993967112,0.10167034324636669,0.06270481113047993,0.040030687804523124,0.00025504795473519027,0.03626756293494827,-0.06423421039730647,-0.01317974779135975,0.013878603954113214
SP060,1,0.5587405544783223,-0.02179378382939554,0.020758212514200576,-0.033877895372159406,-0.12078227501475916,-0.1034869428130126,0.012065134261066994,-0.0022743953350575384,0.03883264837494589,-0.035601100730524,-0.09050157740442091,0.08888266144526905,-0.07184817594657111,-0.019307951437853514,0.0032439678654598864,0.02229813947849169,0.004017905006744303,-0.0354291075148671,0.009059028122920802,-0.013131122872790132
SP061,1,0.09046027013449684,-0.035749526211003795,-0.006607450668381592,-0.01796423759745803,-0.026573286946746738,-0.06871337258642192,-0.03776034299253551,0.0405900733374407,-0.050138065417408936,-0.09161088636302715,0.023603743302041662,-0.050070801807707566,-0.0027902240073962837,-0.06455796453041455,0.04856653204918724,-0.03283446957049284,-0.07616075382320238,-0.08440536434825548,0.011645811939371142,-0.07181427046820132
SP062,1,0.3021482237418069,-0.018010037133903454,-0.006475234988857631,-0.003450640474014222,-0.08891878174270454,-0.10412907143765479,-0.02712061011159333,0.015345881899935507,-0.03277017524015986,-0.17882642497002393,0.001383015310845171,-0.02275018105123503,-0.0247722440595183,-0.009863587093876353,0.055365411353685896,0.0201004591209262,0.04203872875538749,-0.14759915024662315,0.05245695134537967,-0.11222552523315671
SP063,1,0.450456410688607,-0.02251884481355265,0.008264397150348237,-0.021249823345018373,-0.12554451894541466,-0.12704313259004313,-0.01047219880994695,0.027678261936013287,0.011190724354892441,-0.3127112210946884,-0.030685859131705052,-0.12264868820813894,0.11309762252712965,0.01840779083815709,0.02567731284238215,-0.028808547318880214,-0.012924760851892049,0.07318448441564626,0.025239631370076208,0.014714712543205397
SP064,1,0.18339365357431164,-0.006815268453850022,-0.01921175061124312,0.018235656851581985,0.004078058237061937,-0.007763525265622587,-0.030032649421229542,-0.00559098668712861,-0.04364492784849014,-0.06695839517179925,0.09871431413774558,-0.08466893855268241,0.05070198689012012,0.05019478396266665,-0.00216502954852983,0.0037753894886291854,0.03366464921299842,-0.0024974098017125352,-0.04938001936740793,0.02079607817464442
SP065,1,0.5226216072288448,0.020242814861800427,0.038930550964417616,-0.01887881868964569,0.03260178330356376,0.04071252200102801,-0.017056748496426855,-0.0029338039550114246,-0.007450045016605133,-0.20290625626188702,0.017133990780895208,-0.11860547764147947,0.15246726654602896,-0.0024003172733298586,0.00803083245170859,-0.017078687757683016,-0.02891288665633103,0.13685880268285514,-0.00862584762932679,0.033614593709315715
SP066,1,0.2150437293464844,-0.01420271382499259,-0.012423003097255657,-0.0005715412464053444,-0.062101355318125565,-0.08308076187311483,-0.014226835329171423,0.01920518636753964,-0.05804739896330989,-0.22234244740206288,0.023421092444633026,-0.07134806362112621,0.04086996034461912,0.008579719102031163,0.0285118365874974,0.014508906439617157,0.015171327230121122,-0.06494993384903387,0.034666186532035834,-0.07652443285499443
SP067,1,0.05654781216165042,-0.020740261523345023,-0.027823975123651364,0.02863875334621277,-0.0060641524681876125,-0.03947427352961523,-0.056677382366969634,0.04364470445597216,-0.1216241398469851,0.044183281518026765,0.2240695608324441,-0.11705814369468655,0.05693639866361632,0.01977850162613464,0.04731039629881436,0.004979122815393456,0.0172603246039478,-0.04838974710008717,0.0434506396453103,-0.042682985776891495
SP068,1,0.1327985102523512,-0.030085537942738317,0.0034722097640570698,-0.007513789175719531,-0.05648902683186702,-0.07728631117634452,-0.009425431169114745,0.032609322998167184,-0.028320345968751506,-0.10472669959743426,-0.010749556463113409,0.008518886795970482,-0.03601687447572257,-0.011907236754856478,0.004160133237340693,0.014221603283047283,-0.032693187574470074,-0.013832146084540859,0.03563271218179026,-0.08345967008864658
SP069,1,0.35177656692295917,0.008516070933523343,0.003696891952616758,0.007892516182663066,-0.08743109442320011,-0.09163499228270265,0.012502996043881307,0.01860409549051801,-0.02904197691535289,-0.276754480409981,0.002563831004194408,-0.09600271993035422,0.09614942261293749,0.0018986841741216605,-0.006125184690836225,-0.007901399333119225,-0.024114809772062665,0.1155835881562623,-0.03879110762369923,0.05866251283708366
SP070,1,0.42274938340394985,-0.00801956693019096,0.006827924518620896,0.011401124852379672,-0.14284570885502446,-0.12675926013682123,0.0066504725334134325,0.013205901698046628,-0.01049454422205253,-0.331950010964332,-0.014366133328373363,-0.1512349534787399,0.1807285439036611,0.008271576440872775,-0.010988348549112252,-0.035408113347871216,-0.047177045958397786,0.19901607861775134,-0.031537473371472245,0.08740463246982579
SP071,1,-0.052924366576993814,0.12380200859755619,0.0003683932396033071,0.01169149564077584,0.005785310032243093,-0.01881119525144905,0.007788508379791307,0.023328743965040692,-0.0627215205113525,-0.06785734509100089,0.04287265682079077,-0.05357732582580902,-0.03386566406898041,-0.008825563393893773,-0.07825055735318212,0.04057842222566151,0.061922525617501646,0.012529488163531837,-0.04788991280236813,-0.038657784088247334
SP072,1,-0.0793228460657713,0.02764960081572715,-0.03683070971525741,0.12914389815119748,-0.01036312060918387,-0.011452228427074447,-0.05666990695960927,0.010651572712857367,-0.05341840849205601,-0.006482036040253132,0.001401002420482355,-0.022889218021514435,-0.06493305224029944,-0.004858409134898905,-0.0534244615151245,0.04211150583476444,0.14246035411946548,-0.04749383343236032,0.046784281626465876,-0.16081727804190102
SP073,1,-0.12889151329169804,0.6863351592754987,0.1338029408068505,-0.1551576431819469,-0.008310545235091645,-0.0137592725424072,-0.00987575853404227,-0.01094676838287037,0.02102157571614809,0.02912018728849436,-0.0111782859912936,0.0057358281404117795,0.0012912637778910265,0.0038411914180643794,0.003013918492235475,0.001958505470618008,-0.007042966930049013,0.01027154072727865,-0.020990475244636438,0.014043806425922208
SP074,1,-0.1379333632171191,0.06351141919046026,-0.09847765639671752,0.5828159973584756,-0.2073349898503318,0.05210433911344373,0.028754047547862104,-0.07882351171696385,0.12427695140256763,0.07737156223255101,-0.07966829455315573,0.02038519364416676,0.031114359790335302,0.0005327765552666243,0.029743276924605072,0.00040641967073603484,0.06374404039864667,-0.06340026613861442,0.15785352740258168,-0.035347631918958816
SP075,1,-0.13933168098366208,0.7486533252658084,0.14019008950996956,-0.15758082444944152,-0.028379237356870066,-0.019816059153033645,-0.023230092141568223,-0.012092181711700945,0.03317628768406976,0.014051946568943303,-0.015433306140598495,0.008123737432228445,0.011182540238488808,-0.00489892141187053,0.01428872931366291,-0.002124698835041796,-0.01039334464336565,-0.007032210574882702,-0.0022835263406700773,0.0030137020424334817
SP076,1,-0.10469193705822993,0.13675611695730205,-0.04779644464160978,0.3982914027526642,-0.09935776260730149,0.08720342838501255,0.38260438249640644,0.001629840782263712,0.0711271237151545,0.02888659034016425,-0.020208559160386542,-0.005356052798193086,-0.009487370780346803,-0.0037580000963920142,0.02939424376174512,0.011427007560279217,0.03724009513825746,-0.07370043773516761,0.12034314796245889,-0.060138726085322426
SP077,1,-0.07899064261800601,0.11831376401594138,-0.03238096651170393,0.295376455052055,-0.05844459144435755,0.07622717535680518,0.4225624568525111,0.025212678206419026,0.04337246640477677,-0.022008886371213544,0.00434102330377394,0.002425062522136978,-0.000819737911212474,-0.006834798128626891,-0.02294260469920749,0.021486652592424063,-0.01220127791773085,-0.00898319687618431,0.09340290008389544,0.023931149813817734
SP078,1,-0.12382180328720864,0.6935678912197244,0.12852685179870418,-0.14861561723077318,-0.01559925613822675,-0.018926426909586132,-0.0053714193534135915,-0.012237846267639114,0.025944030593871584,0.020205513317822343,-0.013335386365178793,0.01751113349312449,-0.007144746134296951,0.003638944219350517,-0.00111860856376778,0.008564982415382802,0.004155304383995015,0.003504546014467786,-0.0020613359626297863,-0.0003161981802519769
SP079,1,-0.12270879229538667,0.044050171298612766,-0.08544749886191962,0.4847166386618518,-0.1781234228636169,0.006622296627880933,-0.19302363794765554,-0.08795110113791056,0.08989481706016807,0.08096154258520664,-0.08039142126205844,0.009902117563354273,0.038964397074441555,0.003954720417442004,0.01598202877801647,0.009949088598747427,0.08400353324392669,-0.07824711904309156,0.1730998449978249,-0.07730461044415418
SP080,1,-0.08961776346734925,0.09642406627686048,-0.05723198601040781,0.4103234140765957,-0.07976928678525917,0.12488537364589132,0.5679628165458984,0.0149517456377504,0.07050720170612942,-0.023061500839128266,0.05545531739031038,0.016824814405147097,0.0460280212184527,0.043939812028372965,0.026241854534851547,-0.03628792423520028,-0.08026102940984915,0.03994986803689592,-0.15021298861992113,0.06020121359797001
SP081,1,-0.12993419480520915,0.7409546429451626,0.13729590967037617,-0.15977913997862472,-0.02828973795303389,-0.02350626862612139,0.01661281165703845,-0.011081222171414017,0.036366418085133585,0.003280203782331145,-0.00889231892576615,0.010135478918783934,0.0011709551287132952,0.0025365875527294333,0.020481894366956393,-0.004554650244676398,-0.0334606165613075,0.0063777637496612305,-0.02116700788526754,0.019513673973279536
SP082,1,-0.10084113440219944,0.14398875792039323,-0.04493599848559652,0.4288997329938615,-0.10447494227931008,0.10651730609275116,0.4404661699927457,0.004308471684190513,0.0782525303738395,0.030549798652637867,-0.027337865503662257,0.004441281829731937,-0.015315441838141293,-0.009422207637017134,0.030294975289655218,0.0178543299751117,0.023677680840497883,-0.054389873930807534,0.10427104282897094,-0.055688060257657566
SP083,1,-0.08446463650766621,0.09885808104692469,-0.04466817390882912,0.3652021915407731,-0.06938399598325433,0.10133721657050565,0.5074407185093911,0.032722516982960276,0.050960908484777995,-0.018135631518623522,0.0062432401898827065,0.005757539241347572,0.006911687459854544,-0.008902872977303572,-0.006684707495434458,0.013979414333256194,-0.01884863168339236,-0.013457742494419606,0.09006605266978479,0.02480179855081878
SP084,1,-0.10154486098384007,0.10315256807633981,-0.05381638619372192,0.42953894740076337,-0.08385325451598787,0.13987672304239543,0.6578997911017153,0.03158645066614235,0.069842443244295,-0.026524584824524116,0.05053158384941118,0.017301345271031818,0.04938025479480227,0.031098500578401998,0.033197898123329156,-0.030362060118412023,-0.08701348856877587,0.038183598703306974,-0.13245701174570781,0.061058710927823376
SP085,1,-0.1312016960530862,0.7136153517157626,0.1317263328105352,-0.15355920183814753,-0.021567007380996414,-0.028564923509484468,-0.006997507972837324,-0.013197842199257724,0.034661173032927615,0.016311492441788908,-0.005242760562390086,0.01892852257076424,0.00942337222223582,0.01797840675222653,0.024689794911025745,0.0013497326761360148,-0.016076507986934177,-0.010307447218869049,0.024430636042803103,0.011883009329802553
SP086,1,-0.09269151445643904,0.09760038718629928,-0.04551908837841304,0.3787385126833998,-0.07097144527998125,0.12440561424714702,0.6098665555100117,0.030438884544472005,0.06438249808207756,-0.04336178489341546,0.06318966143068212,0.019764041734311812,0.05017760590708985,0.03988292495084373,0.02971397029070549,-0.03613721065979758,-0.09309795916375327,0.054201422905997214,-0.17469571992346672,0.06307212522960506
SP087,1,-0.12957197554345995,0.757484133501655,0.13826539539812152,-0.16742619469618977,-0.03138995173824511,-0.03274752026383212,-0.04525391956833781,-0.02048019051822197,0.029919549237330423,0.005918937206405912,-0.012696001643271358,0.012345771157884475,0.011938226960407968,0.0029427027317554563,0.017085203746040122,-0.006302529842747872,-0.0017351252762811608,-0.013261640872834992,0.01660224038747419,-0.0009467813305891503
SP088,1,-0.12621817208723418,0.7112246558196924,0.1288047124027125,-0.15098088827727402,-0.026489374742692775,-0.027088094238438158,-0.03699777143055662,-0.016339701570877132,0.02514524816523512,0.0013595013520304555,-0.026159900679851505,0.008686397510191247,0.00754664800045033,-0.00030702650003092396,0.012148266770266262,-0.015019223386041293,0.0027083342032701526,-0.01714982959437684,0.027426983284033497,0.001492718529220531
SP089,1,-0.12371075843687214,0.7278057141979524,0.1378847117360097,-0.1679430459629694,-0.03265801521941166,-0.03783843360706941,-0.03328244754855464,-0.009842218261170668,0.017970994703013235,-0.009109782947083585,-0.010564189711024715,0.005258927587930279,0.009984767899436139,0.004524698667056795,0.006019091969123371,-0.0034820522152711453,0.0010517542444523575,-0.0035428500572160055,-0.00302862631422752,0.00613230126786625
SP090,1,-0.13725764172219115,0.7589715377264322,0.14201291914661157,-0.17303384822313944,-0.01315137085891834,-0.013787224657607951,-0.027969089021477562,-0.016133946203198624,0.034820339374974286,0.02364448911738487,-0.027618819529148794,0.009691456891815147,0.026681251255720753,-0.0011908726287385165,0.02475725242467286,-0.00376327407396256,-0.01480540403046012,-0.009865904678444004,0.01205463052511789,0.010904230988534299
SP091,1,-0.10708444214123101,0.03035436936366138,-0.1052330202165357,0.42309189384192203,-0.1347468798214168,-0.04606139919181034,-0.3094365511518712,-0.16974162263080178,0.11036333048013783,0.051007695622401816,-0.068487256819388,0.006452103379412166,0.0479758067492072,0.005957107917005031,0.02927518836743645,-0.012705097974268947,0.0003918688488181716,-0.011052476668179548,0.061462274328915975,0.01972424670137565
SP092,1,-0.12010514149483519,0.04347281087150871,-0.10429260776935077,0.4566037648021432,-0.18851241085720571,-0.006599912669767375,-0.29339361546239423,-0.11982702224035957,0.09932391732092473,0.06631205186086582,-0.09014479245804581,0.014720396148936853,0.0506552846185205,0.01871902594620774,0.03421882540837462,-0.024046152297090964,0.03262622824948359,-0.005214039563405223,0.0711154852167075,0.00531304836021898
SP093,1,-0.09852585861622612,0.03959203277224425,-0.044922659787016525,0.18786291511639056,-0.047836333511053,-0.012193415828315403,-0.07696073975604917,-0.006700769400618022,-0.038799049864219906,0.023851977945393805,-0.040869758793565,-0.03315681204325881,-0.07872245714092664,-0.02274779783429747,-0.04188843221708652,0.009891872486345798,0.2939044097749418,-0.12233882300283021,0.1969394926401062,-0.28882703649406893
SP094,1,-0.140201430638024,0.7757450003161307,0.14551711545107773,-0.17383235885848772,-0.020789220488752442,-0.027130934177941293,-0.035907301859058806,-0.021888751375668203,0.032457059625226346,0.017902197649616588,-0.017424057147941846,0.007864769510266698,0.009091540419903748,0.005589809296434671,0.010683897740693593,-0.011850019659411317,-0.004836380799874822,0.005754906074026702,0.029208275482330754,0.004091706773956558
SP095,1,-0.10840463766024386,0.04523593264165211,-0.056707126169395265,0.302253670234449,-0.10862520595339424,-0.01129718888848279,-0.15531367768791884,-0.0528149910459166,0.006900402020476285,0.038604251330207194,-0.05513357936398952,-0.009073909139517892,-0.05149287753426002,-0.005377354859818946,-0.03216612686855592,0.015252840983477107,0.2727092376447878,-0.12516375741117572,0.21112887873060124,-0.254936752405917
SP096,1,-0.07105935153098156,0.031110425698760606,-0.057669276557513534,0.12633541970325207,-0.047880332702864,-0.022962349175941987,-0.12986681789472912,-0.004498122194912585,-0.054469976810060244,-0.05415153119381567,0.07735673662099662,-0.02725491612111125,-0.028853446287489305,0.03171810646464035,-0.05467079224187384,0.04197913024785236,0.06448683608505205,-0.07716154420317013,-0.11456502780184499,-0.029203000418026506
